timestamp,alert_type,severity,description,source_ip,dest_ip,details
2026-01-14T13:40:18.616494,Data Exfiltration,HIGH,Large data transfer detected: 5.31 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5568605, 'mb_transferred': 5.310635566711426, 'window_seconds': 30}"
2026-01-14T13:40:18.619158,Data Exfiltration,HIGH,Large data transfer detected: 5.31 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5569985, 'mb_transferred': 5.311951637268066, 'window_seconds': 30}"
2026-01-14T13:40:18.621854,Data Exfiltration,HIGH,Large data transfer detected: 5.31 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5571365, 'mb_transferred': 5.313267707824707, 'window_seconds': 30}"
2026-01-14T13:40:18.624450,Data Exfiltration,HIGH,Large data transfer detected: 5.31 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5572745, 'mb_transferred': 5.314583778381348, 'window_seconds': 30}"
2026-01-14T13:40:18.626876,Data Exfiltration,HIGH,Large data transfer detected: 5.32 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5574125, 'mb_transferred': 5.315899848937988, 'window_seconds': 30}"
2026-01-14T13:40:18.629457,Data Exfiltration,HIGH,Large data transfer detected: 5.32 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5575505, 'mb_transferred': 5.317215919494629, 'window_seconds': 30}"
2026-01-14T13:40:18.631920,Data Exfiltration,HIGH,Large data transfer detected: 5.32 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5576885, 'mb_transferred': 5.3185319900512695, 'window_seconds': 30}"
2026-01-14T13:40:18.634588,Data Exfiltration,HIGH,Large data transfer detected: 5.32 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5578265, 'mb_transferred': 5.31984806060791, 'window_seconds': 30}"
2026-01-14T13:40:18.637103,Data Exfiltration,HIGH,Large data transfer detected: 5.32 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5579645, 'mb_transferred': 5.321164131164551, 'window_seconds': 30}"
2026-01-14T13:40:18.639551,Data Exfiltration,HIGH,Large data transfer detected: 5.32 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5581025, 'mb_transferred': 5.322480201721191, 'window_seconds': 30}"
2026-01-14T13:40:18.641986,Data Exfiltration,HIGH,Large data transfer detected: 5.32 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5582405, 'mb_transferred': 5.323796272277832, 'window_seconds': 30}"
2026-01-14T13:40:18.644737,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5583785, 'mb_transferred': 5.325112342834473, 'window_seconds': 30}"
2026-01-14T13:40:18.647167,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5585165, 'mb_transferred': 5.326428413391113, 'window_seconds': 30}"
2026-01-14T13:40:18.649513,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5586545, 'mb_transferred': 5.327744483947754, 'window_seconds': 30}"
2026-01-14T13:40:18.652128,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5587925, 'mb_transferred': 5.3290605545043945, 'window_seconds': 30}"
2026-01-14T13:40:18.654629,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5589305, 'mb_transferred': 5.330376625061035, 'window_seconds': 30}"
2026-01-14T13:40:18.666043,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5590685, 'mb_transferred': 5.331692695617676, 'window_seconds': 30}"
2026-01-14T13:40:18.677369,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5592065, 'mb_transferred': 5.333008766174316, 'window_seconds': 30}"
2026-01-14T13:40:18.679633,Data Exfiltration,HIGH,Large data transfer detected: 5.33 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5593445, 'mb_transferred': 5.334324836730957, 'window_seconds': 30}"
2026-01-14T13:40:18.682597,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5594825, 'mb_transferred': 5.335640907287598, 'window_seconds': 30}"
2026-01-14T13:40:18.685181,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5596205, 'mb_transferred': 5.336956977844238, 'window_seconds': 30}"
2026-01-14T13:40:18.690497,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5597585, 'mb_transferred': 5.338273048400879, 'window_seconds': 30}"
2026-01-14T13:40:18.712979,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5598965, 'mb_transferred': 5.3395891189575195, 'window_seconds': 30}"
2026-01-14T13:40:18.715688,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5600345, 'mb_transferred': 5.34090518951416, 'window_seconds': 30}"
2026-01-14T13:40:18.718162,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5601725, 'mb_transferred': 5.342221260070801, 'window_seconds': 30}"
2026-01-14T13:40:18.720443,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5603105, 'mb_transferred': 5.343537330627441, 'window_seconds': 30}"
2026-01-14T13:40:18.722812,Data Exfiltration,HIGH,Large data transfer detected: 5.34 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5604485, 'mb_transferred': 5.344853401184082, 'window_seconds': 30}"
2026-01-14T13:40:18.725055,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5605865, 'mb_transferred': 5.346169471740723, 'window_seconds': 30}"
2026-01-14T13:40:18.736543,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5607245, 'mb_transferred': 5.347485542297363, 'window_seconds': 30}"
2026-01-14T13:40:18.739345,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5608625, 'mb_transferred': 5.348801612854004, 'window_seconds': 30}"
2026-01-14T13:40:18.741775,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5610005, 'mb_transferred': 5.3501176834106445, 'window_seconds': 30}"
2026-01-14T13:40:18.744166,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5610426, 'mb_transferred': 5.350519180297852, 'window_seconds': 30}"
2026-01-14T13:40:18.747222,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5611806, 'mb_transferred': 5.351835250854492, 'window_seconds': 30}"
2026-01-14T13:40:18.751127,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5613186, 'mb_transferred': 5.353151321411133, 'window_seconds': 30}"
2026-01-14T13:40:18.759105,Data Exfiltration,HIGH,Large data transfer detected: 5.35 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5614566, 'mb_transferred': 5.354467391967773, 'window_seconds': 30}"
2026-01-14T13:40:18.762915,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5615946, 'mb_transferred': 5.355783462524414, 'window_seconds': 30}"
2026-01-14T13:40:18.775206,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5617326, 'mb_transferred': 5.357099533081055, 'window_seconds': 30}"
2026-01-14T13:40:18.777621,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5618706, 'mb_transferred': 5.358415603637695, 'window_seconds': 30}"
2026-01-14T13:40:18.779962,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5620086, 'mb_transferred': 5.359731674194336, 'window_seconds': 30}"
2026-01-14T13:40:18.782845,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5621466, 'mb_transferred': 5.361047744750977, 'window_seconds': 30}"
2026-01-14T13:40:18.785459,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5622846, 'mb_transferred': 5.362363815307617, 'window_seconds': 30}"
2026-01-14T13:40:18.787986,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5624226, 'mb_transferred': 5.363679885864258, 'window_seconds': 30}"
2026-01-14T13:40:18.790429,Data Exfiltration,HIGH,Large data transfer detected: 5.36 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5625606, 'mb_transferred': 5.364995956420898, 'window_seconds': 30}"
2026-01-14T13:40:18.793128,Data Exfiltration,HIGH,Large data transfer detected: 5.37 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5626986, 'mb_transferred': 5.366312026977539, 'window_seconds': 30}"
2026-01-14T13:40:18.795695,Data Exfiltration,HIGH,Large data transfer detected: 5.37 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5628366, 'mb_transferred': 5.36762809753418, 'window_seconds': 30}"
2026-01-14T13:40:18.798159,Data Exfiltration,HIGH,Large data transfer detected: 5.37 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5629746, 'mb_transferred': 5.36894416809082, 'window_seconds': 30}"
2026-01-14T13:40:18.800877,Data Exfiltration,HIGH,Large data transfer detected: 5.37 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5631126, 'mb_transferred': 5.370260238647461, 'window_seconds': 30}"
2026-01-14T13:40:18.803535,Data Exfiltration,HIGH,Large data transfer detected: 5.37 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5632506, 'mb_transferred': 5.371576309204102, 'window_seconds': 30}"
2026-01-14T13:40:18.806297,Data Exfiltration,HIGH,Large data transfer detected: 5.37 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5633886, 'mb_transferred': 5.372892379760742, 'window_seconds': 30}"
2026-01-14T13:40:18.808948,Data Exfiltration,HIGH,Large data transfer detected: 5.37 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5635266, 'mb_transferred': 5.374208450317383, 'window_seconds': 30}"
2026-01-14T13:40:18.811608,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5636646, 'mb_transferred': 5.375524520874023, 'window_seconds': 30}"
2026-01-14T13:40:18.814469,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5638026, 'mb_transferred': 5.376840591430664, 'window_seconds': 30}"
2026-01-14T13:40:18.817217,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5639406, 'mb_transferred': 5.378156661987305, 'window_seconds': 30}"
2026-01-14T13:40:18.819892,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5640786, 'mb_transferred': 5.379472732543945, 'window_seconds': 30}"
2026-01-14T13:40:18.822297,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5642166, 'mb_transferred': 5.380788803100586, 'window_seconds': 30}"
2026-01-14T13:40:18.824999,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5643546, 'mb_transferred': 5.382104873657227, 'window_seconds': 30}"
2026-01-14T13:40:18.827352,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5644926, 'mb_transferred': 5.383420944213867, 'window_seconds': 30}"
2026-01-14T13:40:18.829652,Data Exfiltration,HIGH,Large data transfer detected: 5.38 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5646306, 'mb_transferred': 5.384737014770508, 'window_seconds': 30}"
2026-01-14T13:40:18.832085,Data Exfiltration,HIGH,Large data transfer detected: 5.39 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5647686, 'mb_transferred': 5.386053085327148, 'window_seconds': 30}"
2026-01-14T13:40:18.834683,Data Exfiltration,HIGH,Large data transfer detected: 5.39 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5649066, 'mb_transferred': 5.387369155883789, 'window_seconds': 30}"
2026-01-14T13:40:18.837362,Data Exfiltration,HIGH,Large data transfer detected: 5.39 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5650446, 'mb_transferred': 5.38868522644043, 'window_seconds': 30}"
2026-01-14T13:40:18.839731,Data Exfiltration,HIGH,Large data transfer detected: 5.39 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5651826, 'mb_transferred': 5.39000129699707, 'window_seconds': 30}"
2026-01-14T13:40:18.842174,Data Exfiltration,HIGH,Large data transfer detected: 5.39 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5653206, 'mb_transferred': 5.391317367553711, 'window_seconds': 30}"
2026-01-14T13:40:18.844620,Data Exfiltration,HIGH,Large data transfer detected: 5.39 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5654586, 'mb_transferred': 5.392633438110352, 'window_seconds': 30}"
2026-01-14T13:40:18.847191,Data Exfiltration,HIGH,Large data transfer detected: 5.39 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5655966, 'mb_transferred': 5.393949508666992, 'window_seconds': 30}"
2026-01-14T13:40:18.849825,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5657346, 'mb_transferred': 5.395265579223633, 'window_seconds': 30}"
2026-01-14T13:40:18.852778,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5658726, 'mb_transferred': 5.396581649780273, 'window_seconds': 30}"
2026-01-14T13:40:18.855537,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5660106, 'mb_transferred': 5.397897720336914, 'window_seconds': 30}"
2026-01-14T13:40:18.858145,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5661486, 'mb_transferred': 5.399213790893555, 'window_seconds': 30}"
2026-01-14T13:40:18.860804,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5662866, 'mb_transferred': 5.400529861450195, 'window_seconds': 30}"
2026-01-14T13:40:18.863440,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5664246, 'mb_transferred': 5.401845932006836, 'window_seconds': 30}"
2026-01-14T13:40:18.866096,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5665626, 'mb_transferred': 5.403162002563477, 'window_seconds': 30}"
2026-01-14T13:40:18.869039,Data Exfiltration,HIGH,Large data transfer detected: 5.40 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5667006, 'mb_transferred': 5.404478073120117, 'window_seconds': 30}"
2026-01-14T13:40:18.871902,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5668386, 'mb_transferred': 5.405794143676758, 'window_seconds': 30}"
2026-01-14T13:40:18.874538,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5669766, 'mb_transferred': 5.407110214233398, 'window_seconds': 30}"
2026-01-14T13:40:18.877156,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5671146, 'mb_transferred': 5.408426284790039, 'window_seconds': 30}"
2026-01-14T13:40:18.879900,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5672526, 'mb_transferred': 5.40974235534668, 'window_seconds': 30}"
2026-01-14T13:40:18.891695,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5673906, 'mb_transferred': 5.41105842590332, 'window_seconds': 30}"
2026-01-14T13:40:18.894328,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5675286, 'mb_transferred': 5.412374496459961, 'window_seconds': 30}"
2026-01-14T13:40:18.897036,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5676666, 'mb_transferred': 5.413690567016602, 'window_seconds': 30}"
2026-01-14T13:40:18.900280,Data Exfiltration,HIGH,Large data transfer detected: 5.41 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5677087, 'mb_transferred': 5.414092063903809, 'window_seconds': 30}"
2026-01-14T13:40:18.903495,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5678467, 'mb_transferred': 5.415408134460449, 'window_seconds': 30}"
2026-01-14T13:40:18.906663,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5679847, 'mb_transferred': 5.41672420501709, 'window_seconds': 30}"
2026-01-14T13:40:18.909679,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5681227, 'mb_transferred': 5.4180402755737305, 'window_seconds': 30}"
2026-01-14T13:40:18.922185,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5682575, 'mb_transferred': 5.419325828552246, 'window_seconds': 30}"
2026-01-14T13:40:18.925173,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5683955, 'mb_transferred': 5.420641899108887, 'window_seconds': 30}"
2026-01-14T13:40:18.927610,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5685335, 'mb_transferred': 5.421957969665527, 'window_seconds': 30}"
2026-01-14T13:40:18.930212,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5686715, 'mb_transferred': 5.423274040222168, 'window_seconds': 30}"
2026-01-14T13:40:18.933340,Data Exfiltration,HIGH,Large data transfer detected: 5.42 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5688095, 'mb_transferred': 5.424590110778809, 'window_seconds': 30}"
2026-01-14T13:40:18.936914,Data Exfiltration,HIGH,Large data transfer detected: 5.43 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5689475, 'mb_transferred': 5.425906181335449, 'window_seconds': 30}"
2026-01-14T13:40:18.939561,Data Exfiltration,HIGH,Large data transfer detected: 5.43 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5690855, 'mb_transferred': 5.42722225189209, 'window_seconds': 30}"
2026-01-14T13:40:18.942438,Data Exfiltration,HIGH,Large data transfer detected: 5.43 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5692235, 'mb_transferred': 5.4285383224487305, 'window_seconds': 30}"
2026-01-14T13:40:18.945189,Data Exfiltration,HIGH,Large data transfer detected: 5.43 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5693615, 'mb_transferred': 5.429854393005371, 'window_seconds': 30}"
2026-01-14T13:40:18.947738,Data Exfiltration,HIGH,Large data transfer detected: 5.43 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5694995, 'mb_transferred': 5.431170463562012, 'window_seconds': 30}"
2026-01-14T13:40:18.950475,Data Exfiltration,HIGH,Large data transfer detected: 5.43 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5696375, 'mb_transferred': 5.432486534118652, 'window_seconds': 30}"
2026-01-14T13:40:18.953110,Data Exfiltration,HIGH,Large data transfer detected: 5.43 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5697755, 'mb_transferred': 5.433802604675293, 'window_seconds': 30}"
2026-01-14T13:40:18.955707,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5699135, 'mb_transferred': 5.435118675231934, 'window_seconds': 30}"
2026-01-14T13:40:18.958370,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5700515, 'mb_transferred': 5.436434745788574, 'window_seconds': 30}"
2026-01-14T13:40:18.961076,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5701895, 'mb_transferred': 5.437750816345215, 'window_seconds': 30}"
2026-01-14T13:40:18.963959,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5703275, 'mb_transferred': 5.4390668869018555, 'window_seconds': 30}"
2026-01-14T13:40:18.966702,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5704655, 'mb_transferred': 5.440382957458496, 'window_seconds': 30}"
2026-01-14T13:40:18.969471,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5706035, 'mb_transferred': 5.441699028015137, 'window_seconds': 30}"
2026-01-14T13:40:18.972054,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5707415, 'mb_transferred': 5.443015098571777, 'window_seconds': 30}"
2026-01-14T13:40:18.974885,Data Exfiltration,HIGH,Large data transfer detected: 5.44 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5708795, 'mb_transferred': 5.444331169128418, 'window_seconds': 30}"
2026-01-14T13:40:18.977974,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5710175, 'mb_transferred': 5.445647239685059, 'window_seconds': 30}"
2026-01-14T13:40:18.980654,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5711555, 'mb_transferred': 5.446963310241699, 'window_seconds': 30}"
2026-01-14T13:40:18.983613,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5712935, 'mb_transferred': 5.44827938079834, 'window_seconds': 30}"
2026-01-14T13:40:18.986261,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5714315, 'mb_transferred': 5.4495954513549805, 'window_seconds': 30}"
2026-01-14T13:40:18.988895,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5715695, 'mb_transferred': 5.450911521911621, 'window_seconds': 30}"
2026-01-14T13:40:18.991356,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5717075, 'mb_transferred': 5.452227592468262, 'window_seconds': 30}"
2026-01-14T13:40:18.993976,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5718455, 'mb_transferred': 5.453543663024902, 'window_seconds': 30}"
2026-01-14T13:40:18.996404,Data Exfiltration,HIGH,Large data transfer detected: 5.45 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5719835, 'mb_transferred': 5.454859733581543, 'window_seconds': 30}"
2026-01-14T13:40:18.999052,Data Exfiltration,HIGH,Large data transfer detected: 5.46 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5721215, 'mb_transferred': 5.456175804138184, 'window_seconds': 30}"
2026-01-14T13:40:19.001612,Data Exfiltration,HIGH,Large data transfer detected: 5.46 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5722595, 'mb_transferred': 5.457491874694824, 'window_seconds': 30}"
2026-01-14T13:40:19.004492,Data Exfiltration,HIGH,Large data transfer detected: 5.46 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5723975, 'mb_transferred': 5.458807945251465, 'window_seconds': 30}"
2026-01-14T13:40:19.007206,Data Exfiltration,HIGH,Large data transfer detected: 5.46 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5725355, 'mb_transferred': 5.4601240158081055, 'window_seconds': 30}"
2026-01-14T13:40:19.009669,Data Exfiltration,HIGH,Large data transfer detected: 5.46 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5726735, 'mb_transferred': 5.461440086364746, 'window_seconds': 30}"
2026-01-14T13:40:19.012468,Data Exfiltration,HIGH,Large data transfer detected: 5.46 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5728115, 'mb_transferred': 5.462756156921387, 'window_seconds': 30}"
2026-01-14T13:40:19.015120,Data Exfiltration,HIGH,Large data transfer detected: 5.46 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5729495, 'mb_transferred': 5.464072227478027, 'window_seconds': 30}"
2026-01-14T13:40:19.018057,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5730875, 'mb_transferred': 5.465388298034668, 'window_seconds': 30}"
2026-01-14T13:40:19.020749,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5732255, 'mb_transferred': 5.466704368591309, 'window_seconds': 30}"
2026-01-14T13:40:19.023540,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5733635, 'mb_transferred': 5.468020439147949, 'window_seconds': 30}"
